Provide the location of messagelog to calculate delays from
1643|2451|1|1
1644|4126|3|2
1645|3101|2|1
1646|9366|8|2
1647|2522|1|2
1648|2863|1|2
1649|2516|1|2
1650|2437|0|2
1651|2547|1|1
1652|2597|2|1
1653|3024|1|2
1654|3340|3|1
1655|2525|1|2
1656|2517|1|1
1657|2437|1|2
1658|3050|1|2
1659|3081|2|1
1660|2442|1|2
1661|10363|9|2
1662|2522|1|2
1663|2910|1|2
1664|3679|2|2
1665|2521|2|1
1666|3254|2|2
1667|3162|2|1
1668|2753|2|1
1669|3188|2|1
1670|2487|1|1
1671|2490|0|2
1672|2460|1|1
1673|3768|1|2
1674|2521|1|1
1675|3562|3|1
1676|2801|1|2
1677|2500|1|2
1678|2464|1|2
1679|3265|2|1
1680|2505|0|2
1681|2559|1|1
1682|2533|0|2
1683|2500|1|1
1684|3030|2|1
1685|2811|0|2
1686|2507|0|2
1687|2536|1|1
1688|3710|2|2
1689|2488|1|2
1690|3159|1|2
1691|3422|2|2
1692|2425|1|1
1693|3835|2|2
1694|3421|1|2
1695|3315|2|1
1696|3110|1|2
1697|2522|1|2
1698|2521|1|1
1699|3090|1|2
1700|2722|1|1
1701|3569|2|2
1702|2789|1|2
1703|2568|1|1
1704|2469|1|1
1705|3279|2|2
1706|2558|1|2
1707|2464|2|1
1708|2503|1|2
1709|2530|1|2
1710|2558|2|1
1711|3243|1|2
1712|2554|1|1
1713|3862|2|2
1714|2484|1|1
1715|2506|1|1
1716|2706|1|1
1717|3159|2|2
1718|2580|1|2
1719|2964|1|2
1720|2484|2|1
1721|2451|0|2
1722|2870|1|1
1723|3241|2|1
1724|2489|0|2
1725|2406|1|1
1726|2582|1|2
1727|3217|1|2
1728|2416|1|1
1729|2414|1|1
1730|2982|1|2
1731|2445|1|1
1732|6115|3|3
1733|3063|1|2
1734|2558|1|2
1735|3306|2|2
1736|3791|3|1
1737|3925|2|2
1738|3501|2|1
1739|2403|1|2
1740|3017|1|2
1741|2482|1|2
1742|2567|1|2
1743|2454|1|2
1744|3234|2|2
1745|2523|1|1
1746|2436|1|2
1747|2496|1|2
1748|2456|1|2
1749|3470|2|2
1750|2497|1|1
1751|2787|1|2
1752|2477|1|2
1753|2524|1|2
1754|3229|1|2
1755|3082|1|2
1756|3467|1|2
1757|3179|1|2
1758|3139|2|1
1759|2814|1|1
1760|4819|0|4
1761|2541|1|1
1762|3153|2|1
1763|3163|2|2
1764|2468|1|1
1765|2442|0|2
1766|3122|2|1
1767|2991|2|1
1768|2450|1|2
1769|2856|2|1
1770|3387|3|1
1771|3345|2|2
1772|3003|1|2
1773|3152|2|1
1774|2778|1|1
1775|2517|1|2
1776|4006|2|2
1777|3108|1|2
1778|2472|1|2
1779|2453|1|2
1780|3077|2|1
1781|3205|2|2
1782|2480|1|2
1783|2431|0|2
1784|2727|1|2
1785|3477|2|2
1786|5644|2|4
1787|2466|1|1
1788|3468|2|1
1789|2419|1|2
1790|3155|2|2
1791|2534|2|1
1792|2530|0|2
1793|3121|2|1
1794|2541|1|1
1795|2585|0|2
1796|2501|1|1
1797|2683|1|2
1798|2735|2|1
1799|3240|3|1
1800|2693|1|2
1801|2491|1|2
1802|2918|2|1
1803|2533|1|1
1804|2478|0|2
Parsing finished|0|0|0
