Msg-num|Receive time [ms]|Mware time [s]|Send time [nm]|Mail time [s]|Send-to-Server[ms]|Mware-to-Server[s]|Send-to-Mware[s]|Send-to-Email[s]|Mware-to-Email[s]
94|1591934223943|1591934023|1591934021315180713|1591934023|202628|200|2|2|0
94|1591934473994|1591934023|1591934021315180713|1591934023|452679|450|2|2|0
95|1591934637269|1591934636|1591934634771401201|1591934637|2498|1|2|3|1
95|1591934707320|1591934636|1591934634771401201|1591934637|72549|71|2|3|1
95|1591934837372|1591934636|1591934634771401201|1591934637|202601|201|2|3|1
95|1591935087418|1591934636|1591934634771401201|1591934637|452647|451|2|3|1
96|1591935250852|1591935249|1591935247355336997|1591935250|3497|1|2|3|1
96|1591935320888|1591935249|1591935247355336997|1591935250|73533|71|2|3|1
96|1591935450932|1591935249|1591935247355336997|1591935250|203577|201|2|3|1
96|1591935701937|1591935249|1591935247355336997|1591935250|454582|452|2|3|1
97|1591935862425|1591935861|1591935859940780637|1591935862|2485|1|2|3|1
97|1591935932471|1591935861|1591935859940780637|1591935862|72531|71|2|3|1
97|1591936062514|1591935861|1591935859940780637|1591935862|202574|201|2|3|1
97|1591936312567|1591935861|1591935859940780637|1591935862|452627|451|2|3|1
98|1591936475560|1591936474|1591936473044566973|1591936475|2516|1|1|2|1
98|1591936545603|1591936474|1591936473044566973|1591936475|72559|71|1|2|1
98|1591936676019|1591936474|1591936473044566973|1591936475|202975|202|1|2|1
98|1591936926067|1591936474|1591936473044566973|1591936475|453023|452|1|2|1
99|1591937088490|1591937087|1591937085918335703|1591937088|2572|1|2|3|1
99|1591937160455|1591937087|1591937085918335703|1591937088|74537|73|2|3|1
99|1591937290496|1591937087|1591937085918335703|1591937088|204578|203|2|3|1
99|1591937540561|1591937087|1591937085918335703|1591937088|454643|453|2|3|1
100|1591937701665|1591937700|1591937699093433226|1591937701|2572|1|1|2|1
100|1591937771709|1591937700|1591937699093433226|1591937701|72616|71|1|2|1
100|1591937901758|1591937700|1591937699093433226|1591937701|202665|201|1|2|1
100|1591938151811|1591937700|1591937699093433226|1591937701|452718|451|1|2|1
101|1591938315327|1591938313|1591938312859011569|1591938315|2468|2|1|3|2
101|1591938385378|1591938313|1591938312859011569|1591938315|72519|72|1|3|2
101|1591938515428|1591938313|1591938312859011569|1591938315|202569|202|1|3|2
101|1591938765479|1591938313|1591938312859011569|1591938315|452620|452|1|3|2
102|1591938928417|1591938927|1591938925995740633|1591938928|2422|1|2|3|1
102|1591938998460|1591938927|1591938925995740633|1591938928|72465|71|2|3|1
102|1591939128528|1591938927|1591938925995740633|1591938928|202533|201|2|3|1
102|1591939378572|1591938927|1591938925995740633|1591938928|452577|451|2|3|1
103|1591939542229|1591939540|1591939538969486024|1591939542|3260|2|2|4|2
103|1591939612275|1591939540|1591939538969486024|1591939542|73306|72|2|4|2
103|1591939742332|1591939540|1591939538969486024|1591939542|203363|202|2|4|2
103|1591939992374|1591939540|1591939538969486024|1591939542|453405|452|2|4|2
104|1591940155008|1591940154|1591940152536541129|1591940154|2472|1|2|2|0
104|1591940225045|1591940154|1591940152536541129|1591940154|72509|71|2|2|0
104|1591940355088|1591940154|1591940152536541129|1591940154|202552|201|2|2|0
104|1591940605135|1591940154|1591940152536541129|1591940154|452599|451|2|2|0
105|1591940771185|1591940769|1591940765812038089|1591940771|5373|2|4|6|2
105|1591940841986|1591940769|1591940765812038089|1591940771|76174|72|4|6|2
105|1591940972035|1591940769|1591940765812038089|1591940771|206223|203|4|6|2
105|1591941222085|1591940769|1591940765812038089|1591940771|456273|453|4|6|2
106|1591941381273|1591941380|1591941378756896487|1591941381|2517|1|2|3|1
106|1591941451317|1591941380|1591941378756896487|1591941381|72561|71|2|3|1
106|1591941581363|1591941380|1591941378756896487|1591941381|202607|201|2|3|1
106|1591941831413|1591941380|1591941378756896487|1591941381|452657|451|2|3|1
107|1591941995017|1591941993|1591941992309934881|1591941994|2708|2|1|2|1
107|1591942065062|1591941993|1591941992309934881|1591941994|72753|72|1|2|1
107|1591942195105|1591941993|1591941992309934881|1591941994|202796|202|1|2|1
107|1591942445151|1591941993|1591941992309934881|1591941994|452842|452|1|2|1
108|1591942607575|1591942606|1591942605056480832|1591942607|2519|1|1|2|1
108|1591942677631|1591942606|1591942605056480832|1591942607|72575|71|1|2|1
108|1591942807669|1591942606|1591942605056480832|1591942607|202613|201|1|2|1
108|1591943057722|1591942606|1591942605056480832|1591942607|452666|451|1|2|1
109|1591943221415|1591943219|1591943218043214425|1591943221|3372|2|1|3|2
109|1591943291466|1591943219|1591943218043214425|1591943221|73423|72|1|3|2
109|1591943421508|1591943219|1591943218043214425|1591943221|203465|202|1|3|2
109|1591943671557|1591943219|1591943218043214425|1591943221|453514|452|1|3|2
110|1591943834661|1591943832|1591943831127260872|1591943834|3534|2|1|3|2
110|1591943904711|1591943832|1591943831127260872|1591943834|73584|72|1|3|2
110|1591944034766|1591943832|1591943831127260872|1591943834|203639|202|1|3|2
110|1591944284820|1591943832|1591943831127260872|1591943834|453693|452|1|3|2
111|1591944447632|1591944445|1591944444558742947|1591944447|3074|2|1|3|2
111|1591944517688|1591944445|1591944444558742947|1591944447|73130|72|1|3|2
111|1591944647738|1591944445|1591944444558742947|1591944447|203180|202|1|3|2
111|1591944897790|1591944445|1591944444558742947|1591944447|453232|452|1|3|2
