Starting parse...
535|1592205533819|1592205533|1592205531213512882
536|1592206147381|1592206145|1592206143948255014
537|1592206759617|1592206757|1592206756544923009
538|1592207372037|1592207371|1592207369547865657
539|1592207985737|1592207985|1592207983153957665
540|1592208598701|1592208597|1592208596229772624
541|1592209214242|1592209211|1592209209546668730
542|1592209827258|1592209826|1592209822465689879
543|1592210437500|1592210436|1592210435038926340
544|1592211050330|1592211049|1592211047801368241
545|1592211663349|1592211662|1592211660768287939
546|1592212276659|1592212274|1592212273599409542
547|1592212888994|1592212888|1592212886531479204
548|1592213502870|1592213501|1592213499835742316
549|1592214116316|1592214114|1592214112990728926
550|1592214729898|1592214729|1592214727182001146
551|1592215342763|1592215341|1592215339621765787
552|1592215955695|1592215954|1592215953184857267
553|1592216567417|1592216567|1592216564978951673
554|1592217183205|1592217182|1592217180557347938
555|1592217805657|1592217803|1592217802388213115
556|1592218421421|1592218420|1592218418799981405
557|1592219035194|1592219033|1592219031622986313
558|1592219647806|1592219646|1592219645359090713
559|1592220273671|1592220272|1592220271126925669
560|1592220890413|1592220889|1592220887266755326
561|1592221503945|1592221502|1592221501209420665
562|1592222121472|1592222120|1592222118557050278
563|1592222739502|1592222736|1592222734741054803
564|1592223351020|1592223350|1592223348489324782
565|1592223964909|1592223964|1592223962428722787
566|1592224579021|1592224578|1592224576546098368
567|1592225192232|1592225190|1592225189234825444
568|1592225804563|1592225803|1592225801986117891
569|1592226423883|1592226423|1592226421220122973
570|1592227037897|1592227036|1592227035341479374
571|1592227651909|1592227649|1592227648500536911
572|1592228266262|1592228265|1592228263199807841
573|1592228885237|1592228884|1592228882764851639
574|1592229498026|1592229496|1592229494768015049
575|1592230116915|1592230116|1592230114396073688
576|1592230730909|1592230729|1592230728383035090
577|1592231343707|1592231343|1592231341219857919
578|1592231958128|1592231956|1592231954977996012
579|1592232572004|1592232569|1592232568614699835
580|1592233183610|1592233182|1592233181014677575
581|1592233797042|1592233795|1592233794554805140
582|1592234410823|1592234409|1592234408332361414
583|1592235026412|1592235025|1592235023894957629
584|1592235639265|1592235637|1592235636265230906
585|1592236251118|1592236249|1592236248630757833
586|1592236864130|1592236863|1592236861587051237
587|1592237480459|1592237479|1592237477969467199
588|1592238094486|1592238092|1592238091073767547
589|1592238709982|1592238707|1592238703763109327
590|1592239319134|1592239318|1592239316563064303
591|1592239936827|1592239935|1592239934315198089
592|1592240557036|1592240555|1592240554110098159
593|1592241175672|1592241174|1592241173076512643
594|1592241790340|1592241788|1592241787024944673
595|1592242408256|1592242406|1592242405661042918
596|1592243022318|1592243021|1592243019851435419
597|1592243635869|1592243635|1592243633419259874
598|1592244249773|1592244247|1592244246040541186
599|1592244862894|1592244861|1592244860400462094
600|1592245475023|1592245474|1592245472579097846
601|1592246088166|1592246087|1592246085554152714
602|1592246708789|1592246706|1592246705198979661
603|1592247319553|1592247318|1592247316910936267
604|1592247932915|1592247931|1592247930421642676
605|1592248545713|1592248544|1592248542977450218
606|1592249158545|1592249157|1592249156103873008
607|1592249772125|1592249770|1592249768991363364
608|1592250388785|1592250388|1592250386336334890
609|1592251003189|1592251001|1592250999856508016
610|1592251616885|1592251615|1592251614450238924
611|1592252232524|1592252230|1592252228580794936
612|1592252844631|1592252843|1592252841429509917
613|1592253458746|1592253455|1592253454513510403
614|1592254070711|1592254069|1592254068175171707
615|1592254684313|1592254682|1592254680560456540
616|1592255296319|1592255295|1592255293837242309
617|1592255909507|1592255908|1592255907044870262
618|1592256522488|1592256521|1592256519994547685
619|1592257135391|1592257134|1592257132902459705
620|1592257748687|1592257746|1592257745750966683
621|1592258361039|1592258359|1592258358134789791
622|1592258973403|1592258972|1592258970953772814
623|1592259587169|1592259585|1592259583923114981
624|1592260199986|1592260198|1592260196937746361
625|1592260812933|1592260811|1592260809711991014
626|1592261425156|1592261424|1592261422070501603
627|1592262037514|1592262036|1592262035060533112
628|1592262650545|1592262649|1592262648079271542
