Provide the location of messagelog to calculate delays from
138|453162|451|2|3|1
139|3223|2|1|3|2
139|73268|72|1|3|2
139|203319|202|1|3|2
139|453373|453|1|3|2
140|5107|1|4|5|1
140|75152|71|4|5|1
140|205203|201|4|5|1
140|455277|451|4|5|1
141|2477|1|2|3|1
141|72528|71|2|3|1
141|202574|201|2|3|1
141|452659|451|2|3|1
142|3429|1|2|3|1
142|73469|71|2|3|1
142|203535|202|2|3|1
142|453583|452|2|3|1
143|3377|1|2|3|1
143|73423|71|2|3|1
143|203501|201|2|3|1
143|453544|452|2|3|1
144|2442|1|1|2|1
144|72491|71|1|2|1
144|202541|201|1|2|1
144|453449|452|1|2|1
145|3217|1|2|3|1
145|73262|72|2|3|1
145|203305|202|2|3|1
145|453354|452|2|3|1
146|2536|1|2|2|0
146|72593|71|2|2|0
146|202637|201|2|2|0
146|452686|451|2|2|0
147|2486|2|1|2|1
147|72534|72|1|2|1
147|202589|202|1|2|1
147|452620|452|1|2|1
148|2514|1|2|3|1
148|72562|71|2|3|1
148|202603|201|2|3|1
148|452652|451|2|3|1
149|2470|1|2|3|1
149|72511|71|2|3|1
149|202562|201|2|3|1
149|452599|451|2|3|1
150|2461|1|2|3|1
150|72506|71|2|3|1
150|202556|201|2|3|1
150|452607|451|2|3|1
151|3118|2|2|4|2
151|73185|72|2|4|2
151|203217|202|2|4|2
151|453258|452|2|4|2
152|3659|2|2|3|1
152|73707|72|2|3|1
152|203754|202|2|3|1
152|453803|452|2|3|1
153|2651|1|1|2|1
153|72714|71|1|2|1
153|202741|201|1|2|1
153|452790|451|1|2|1
154|2752|1|1|2|1
154|72813|71|1|2|1
154|202856|201|1|2|1
154|452912|452|1|2|1
155|2958|1|2|3|1
155|73002|71|2|3|1
155|203058|201|2|3|1
155|453097|451|2|3|1
156|2437|1|2|3|1
156|72487|71|2|3|1
156|202545|201|2|3|1
156|452580|451|2|3|1
157|2795|1|2|3|1
157|72852|71|2|3|1
157|202897|201|2|3|1
157|452949|451|2|3|1
158|2523|1|1|2|1
158|72556|71|1|2|1
158|202606|201|1|2|1
158|452653|451|1|2|1
159|2550|1|2|3|1
159|72597|71|2|3|1
159|202639|201|2|3|1
159|452703|451|2|3|1
160|2381|1|2|3|1
160|72429|71|2|3|1
160|202469|201|2|3|1
160|452512|451|2|3|1
161|3062|2|1|3|2
161|73112|72|1|3|2
161|203170|202|1|3|2
161|453237|452|1|3|2
162|2558|1|2|3|1
162|73062|71|2|3|1
162|203114|201|2|3|1
162|453161|451|2|3|1
163|3200|2|1|3|2
163|73252|72|1|3|2
163|203294|202|1|3|2
163|453346|452|1|3|2
164|2941|2|1|2|1
164|72985|72|1|2|1
164|203035|202|1|2|1
164|453079|452|1|2|1
165|2505|1|2|3|1
165|73067|71|2|3|1
165|203111|202|2|3|1
165|453157|452|2|3|1
166|2499|1|1|2|1
166|72548|71|1|2|1
166|202596|201|1|2|1
166|452654|451|1|2|1
167|3266|2|2|4|2
167|73306|72|2|4|2
167|203354|202|2|4|2
167|453403|452|2|4|2
168|2616|1|2|3|1
168|72664|71|2|3|1
168|202714|201|2|3|1
168|452773|451|2|3|1
169|3388|2|1|3|2
169|73432|72|1|3|2
169|203475|202|1|3|2
169|453519|452|1|3|2
170|3157|1|2|3|1
170|73196|71|2|3|1
170|203242|201|2|3|1
170|453292|451|2|3|1
171|2885|2|1|3|2
171|72935|72|1|3|2
171|202987|202|1|3|2
171|453024|452|1|3|2
172|3232|2|1|3|2
172|73283|72|1|3|2
172|203333|202|1|3|2
172|453389|452|1|3|2
173|2670|1|2|3|1
173|72714|71|2|3|1
173|202758|201|2|3|1
173|452802|451|2|3|1
174|2612|1|1|2|1
174|72666|71|1|2|1
174|202709|202|1|2|1
174|454660|453|1|2|1
175|3181|1|2|3|1
175|73231|72|2|3|1
175|203276|202|2|3|1
175|453317|452|2|3|1
176|2426|1|1|2|1
176|72480|71|1|2|1
176|202535|201|1|2|1
176|452588|451|1|2|1
177|2483|1|2|3|1
177|72520|71|2|3|1
177|202571|201|2|3|1
177|452623|451|2|3|1
178|3251|2|2|3|1
178|73305|72|2|3|1
178|203349|202|2|3|1
178|453401|452|2|3|1
179|3255|1|2|3|1
179|73313|72|2|3|1
179|203358|202|2|3|1
179|453404|452|2|3|1
180|3166|1|2|3|1
180|73213|71|2|3|1
180|203279|201|2|3|1
180|453315|451|2|3|1
181|2525|1|1|2|1
181|72568|71|1|2|1
181|202626|201|1|2|1
181|452679|452|1|2|1
182|4349|2|2|4|2
182|74397|72|2|4|2
182|204442|202|2|4|2
182|454491|453|2|4|2
183|3829|2|2|4|2
183|73878|72|2|4|2
183|203917|202|2|4|2
183|453964|452|2|4|2
184|2484|1|2|2|0
184|72543|71|2|2|0
184|202587|201|2|2|0
184|452638|451|2|2|0
185|2600|1|2|3|1
185|72644|71|2|3|1
185|202689|201|2|3|1
185|452737|451|2|3|1
186|2483|1|2|3|1
186|72533|71|2|3|1
186|202582|201|2|3|1
186|452625|451|2|3|1
187|2805|1|2|3|1
187|72854|71|2|3|1
187|202902|201|2|3|1
187|452952|451|2|3|1
188|2495|2|1|3|2
188|72536|72|1|3|2
188|202586|202|1|3|2
188|452638|452|1|3|2
189|2486|1|2|2|0
189|72536|71|2|2|0
189|202619|201|2|2|0
189|452667|451|2|2|0
190|2475|0|2|2|0
190|72516|70|2|2|0
190|202562|201|2|2|0
190|452625|451|2|2|0
191|3038|2|2|3|1
191|73085|72|2|3|1
191|203133|202|2|3|1
191|453186|452|2|3|1
192|2442|1|2|3|1
192|72498|71|2|3|1
192|202534|201|2|3|1
192|452580|451|2|3|1
193|3029|1|2|3|1
193|73070|71|2|3|1
193|203128|201|2|3|1
193|453177|451|2|3|1
194|3389|3|1|3|2
194|73424|73|1|3|2
194|203475|203|1|3|2
194|453523|453|1|3|2
195|2535|1|2|2|0
195|72567|71|2|2|0
195|202615|201|2|2|0
195|452668|451|2|2|0
196|2492|1|2|3|1
196|72526|71|2|3|1
196|202579|201|2|3|1
196|452616|451|2|3|1
197|2506|0|2|2|0
197|72554|70|2|2|0
197|202605|200|2|2|0
197|452652|450|2|2|0
198|3204|2|1|3|2
198|73253|72|1|3|2
198|203296|202|1|3|2
198|453343|452|1|3|2
199|2400|1|2|3|1
199|72448|71|2|3|1
199|202490|201|2|3|1
199|452536|451|2|3|1
200|3218|2|2|4|2
200|73272|72|2|4|2
200|203316|202|2|4|2
200|453360|452|2|4|2
201|2441|1|2|3|1
201|72495|71|2|3|1
201|202532|201|2|3|1
201|452578|451|2|3|1
202|2519|1|2|3|1
202|72568|71|2|3|1
202|202615|201|2|3|1
202|452667|451|2|3|1
203|3317|2|1|3|2
203|73344|72|1|3|2
203|203388|202|1|3|2
203|453435|452|1|3|2
204|2818|1|2|3|1
204|72864|71|2|3|1
204|202908|201|2|3|1
204|452956|451|2|3|1
205|3250|2|2|4|2
205|73289|72|2|4|2
205|203338|202|2|4|2
205|453392|452|2|4|2
206|2545|1|2|3|1
206|72599|71|2|3|1
206|202642|201|2|3|1
206|452686|451|2|3|1
207|2508|0|2|2|0
207|72559|70|2|2|0
207|202603|200|2|2|0
207|452659|450|2|2|0
208|2950|2|1|3|2
208|72999|72|1|3|2
208|203045|202|1|3|2
208|453096|452|1|3|2
209|2562|1|2|3|1
209|72600|71|2|3|1
209|202645|201|2|3|1
209|452706|451|2|3|1
210|2525|1|1|2|1
210|72568|71|1|2|1
210|202619|201|1|2|1
210|452668|451|1|2|1
211|2435|0|2|2|0
211|72483|70|2|2|0
211|202537|200|2|2|0
211|452582|450|2|2|0
212|2481|1|1|2|1
212|72522|71|1|2|1
212|202567|201|1|2|1
212|452614|451|1|2|1
213|3108|1|2|3|1
213|73153|71|2|3|1
213|203201|201|2|3|1
213|453255|451|2|3|1
214|2720|2|1|3|2
214|72764|72|1|3|2
214|202817|202|1|3|2
214|452858|452|1|3|2
215|2406|0|2|2|0
215|72450|70|2|2|0
215|202512|201|2|2|0
215|452548|451|2|2|0
216|2518|1|1|2|1
216|72566|71|1|2|1
216|202613|201|1|2|1
216|452662|451|1|2|1
217|3154|2|1|3|2
217|73195|72|1|3|2
217|203247|202|1|3|2
217|453292|452|1|3|2
218|2403|1|2|3|1
218|72448|71|2|3|1
218|202516|201|2|3|1
218|452569|451|2|3|1
219|3056|1|2|3|1
219|73102|71|2|3|1
219|203148|201|2|3|1
219|453218|451|2|3|1
220|2565|2|1|2|1
220|72606|72|1|2|1
220|202661|202|1|2|1
220|452716|452|1|2|1
221|2621|1|2|3|1
221|72682|71|2|3|1
221|202715|201|2|3|1
221|452766|451|2|3|1
222|3232|2|2|4|2
222|73276|72|2|4|2
222|203330|202|2|4|2
222|453785|452|2|4|2
223|3326|2|2|4|2
223|73366|72|2|4|2
223|203417|202|2|4|2
223|453478|452|2|4|2
224|2548|2|1|3|2
224|72576|72|1|3|2
224|202634|202|1|3|2
224|452675|452|1|3|2
225|2575|1|2|3|1
225|72612|71|2|3|1
225|202658|201|2|3|1
225|452706|451|2|3|1
226|2393|1|1|2|1
226|72439|71|1|2|1
226|202494|201|1|2|1
226|452534|451|1|2|1
227|2597|1|1|2|1
227|72654|71|1|2|1
227|202699|201|1|2|1
227|452752|451|1|2|1
228|2448|1|2|3|1
228|72499|71|2|3|1
228|202539|201|2|3|1
228|452593|451|2|3|1
229|3045|2|1|3|2
229|73091|72|1|3|2
229|203139|202|1|3|2
229|453197|452|1|3|2
230|2478|2|1|3|2
230|72543|72|1|3|2
230|202572|202|1|3|2
230|452634|452|1|3|2
231|3106|1|2|3|1
231|73157|71|2|3|1
231|203214|201|2|3|1
231|453251|451|2|3|1
232|2405|1|2|2|0
232|72456|71|2|2|0
232|202505|201|2|2|0
232|452564|451|2|2|0
233|3224|2|2|4|2
233|73272|72|2|4|2
233|203324|202|2|4|2
233|453365|452|2|4|2
234|2849|2|1|3|2
234|72889|72|1|3|2
234|202942|202|1|3|2
234|452996|452|1|3|2
235|3532|1|2|3|1
235|73577|72|2|3|1
235|203621|202|2|3|1
235|453668|452|2|3|1
236|3350|2|1|3|2
236|73399|72|1|3|2
236|203441|202|1|3|2
236|453487|452|1|3|2
237|2478|1|1|2|1
237|72518|71|1|2|1
237|202571|201|1|2|1
237|452618|451|1|2|1
238|3104|2|2|3|1
238|73153|72|2|3|1
238|204049|203|2|3|1
238|454093|453|2|3|1
239|2634|1|2|3|1
239|72685|71|2|3|1
239|202735|201|2|3|1
239|452780|451|2|3|1
240|2520|1|1|2|1
240|72564|71|1|2|1
240|202606|201|1|2|1
240|452657|452|1|2|1
241|2519|1|2|3|1
241|72569|71|2|3|1
241|202628|201|2|3|1
241|452677|451|2|3|1
242|2790|1|2|3|1
242|72830|71|2|3|1
242|202877|201|2|3|1
242|452922|451|2|3|1
243|3241|2|2|4|2
243|73288|72|2|4|2
243|203337|202|2|4|2
243|453378|452|2|4|2
244|2419|1|1|2|1
244|72471|71|1|2|1
244|202517|201|1|2|1
244|452566|451|1|2|1
245|2470|1|1|2|1
245|72500|71|1|2|1
245|202563|201|1|2|1
245|452609|451|1|2|1
246|2945|2|1|3|2
246|72998|72|1|3|2
246|203044|202|1|3|2
246|453097|452|1|3|2
247|2458|1|2|3|1
247|72507|71|2|3|1
247|202545|201|2|3|1
247|452606|451|2|3|1
248|2496|1|2|2|0
248|72539|71|2|2|0
248|202588|201|2|2|0
248|452640|451|2|2|0
249|3083|1|2|3|1
249|73143|71|2|3|1
249|203189|201|2|3|1
249|453240|451|2|3|1
250|3236|2|1|3|2
250|73275|72|1|3|2
250|203343|202|1|3|2
250|453386|452|1|3|2
251|3041|1|2|3|1
251|73082|71|2|3|1
251|203129|201|2|3|1
251|453184|451|2|3|1
252|3137|1|2|3|1
252|73187|71|2|3|1
252|203231|202|2|3|1
252|453274|452|2|3|1
253|2570|1|1|2|1
253|72630|71|1|2|1
253|202677|201|1|2|1
253|452729|452|1|2|1
254|2437|1|2|3|1
254|72487|71|2|3|1
254|202540|201|2|3|1
254|452589|451|2|3|1
255|2450|0|2|2|0
255|72492|70|2|2|0
255|202553|200|2|2|0
255|452590|450|2|2|0
256|2608|1|1|2|1
256|72637|71|1|2|1
256|202684|201|1|2|1
256|452731|451|1|2|1
257|2489|0|2|2|0
257|72548|70|2|2|0
257|202589|200|2|2|0
257|452646|450|2|2|0
258|2436|1|2|3|1
258|72484|71|2|3|1
258|203189|201|2|3|1
258|453229|452|2|3|1
259|2499|0|2|2|0
259|72566|70|2|2|0
259|202621|200|2|2|0
259|452668|450|2|2|0
260|3085|1|2|3|1
260|73133|71|2|3|1
260|203183|201|2|3|1
260|453235|451|2|3|1
261|2536|1|1|2|1
261|72579|71|1|2|1
261|202638|201|1|2|1
261|452680|451|1|2|1
262|3342|2|1|3|2
262|73395|72|1|3|2
262|203440|202|1|3|2
262|453501|452|1|3|2
263|2518|1|1|2|1
263|72554|71|1|2|1
263|202596|202|1|2|1
263|452650|452|1|2|1
264|2508|0|2|2|0
264|72549|70|2|2|0
264|202593|200|2|2|0
264|452648|451|2|2|0
265|3511|2|1|3|2
265|73571|72|1|3|2
265|203604|202|1|3|2
265|453648|452|1|3|2
266|2483|1|2|3|1
266|72525|71|2|3|1
266|202575|201|2|3|1
266|452626|451|2|3|1
267|4178|2|2|4|2
267|74763|73|2|4|2
267|204815|203|2|4|2
267|454875|453|2|4|2
268|2548|1|1|2|1
268|72592|71|1|2|1
268|202636|201|1|2|1
268|452691|452|1|2|1
269|3181|2|1|3|2
269|73238|72|1|3|2
269|203311|202|1|3|2
269|453361|452|1|3|2
270|2577|1|2|3|1
270|72632|71|2|3|1
270|202669|201|2|3|1
270|452716|451|2|3|1
271|2485|1|2|3|1
271|72533|71|2|3|1
271|202587|201|2|3|1
271|452634|451|2|3|1
272|3131|2|1|3|2
272|73175|72|1|3|2
272|203220|202|1|3|2
272|453276|452|1|3|2
273|2885|1|1|2|1
273|72938|71|1|2|1
273|202984|202|1|2|1
273|453031|452|1|2|1
274|2525|1|2|2|0
274|72577|71|2|2|0
274|202628|201|2|2|0
274|452680|451|2|2|0
275|3346|3|1|4|3
275|73419|73|1|4|3
275|203522|203|1|4|3
275|453563|453|1|4|3
276|2480|0|2|2|0
276|72532|70|2|2|0
276|202569|200|2|2|0
276|452655|450|2|2|0
277|3163|2|1|3|2
277|73202|72|1|3|2
277|203256|202|1|3|2
277|453315|452|1|3|2
278|3235|2|1|3|2
278|73282|72|1|3|2
278|203326|202|1|3|2
278|453375|452|1|3|2
279|2617|1|1|2|1
279|72660|71|1|2|1
279|202704|201|1|2|1
279|452751|451|1|2|1
280|2473|1|2|3|1
280|72518|71|2|3|1
280|202571|201|2|3|1
280|452613|451|2|3|1
281|3248|3|1|3|2
281|73295|73|1|3|2
281|203339|203|1|3|2
281|453400|453|1|3|2
282|2518|1|1|2|1
282|72558|71|1|2|1
282|202603|201|1|2|1
282|452651|451|1|2|1
283|2493|1|2|3|1
283|72540|71|2|3|1
283|202590|201|2|3|1
283|452641|451|2|3|1
284|2495|2|1|2|1
284|72548|72|1|2|1
284|202590|202|1|2|1
284|452637|452|1|2|1
285|2495|0|2|2|0
285|72565|70|2|2|0
285|202580|200|2|2|0
285|452634|450|2|2|0
286|2552|0|2|2|0
286|72603|70|2|2|0
286|202648|200|2|2|0
286|452711|450|2|2|0
287|2496|1|1|2|1
287|72548|71|1|2|1
287|202595|201|1|2|1
287|452642|451|1|2|1
288|5953|2|4|5|1
288|76005|72|4|5|1
288|206052|202|4|5|1
288|456100|452|4|5|1
289|3961|3|1|3|2
289|74021|73|1|3|2
289|204069|203|1|3|2
289|454114|453|1|3|2
290|2482|0|2|2|0
290|72526|70|2|2|0
290|202570|200|2|2|0
290|452621|450|2|2|0
291|3164|1|2|3|1
291|73210|72|2|3|1
291|203255|202|2|3|1
291|453299|452|2|3|1
292|2516|2|1|3|2
292|72564|72|1|3|2
292|202608|202|1|3|2
292|452661|452|1|3|2
293|2519|0|2|2|0
293|72562|70|2|2|0
293|202615|200|2|2|0
293|452671|451|2|2|0
294|3097|2|1|3|2
294|73151|72|1|3|2
294|203203|202|1|3|2
294|453265|452|1|3|2
295|2451|1|1|2|1
295|72528|71|1|2|1
295|202571|201|1|2|1
295|452623|451|1|2|1
296|3182|2|1|3|2
296|73234|72|1|3|2
296|203284|202|1|3|2
296|453339|452|1|3|2
297|3052|2|2|3|1
297|73092|72|2|3|1
297|203136|202|2|3|1
297|453195|452|2|3|1
298|2471|2|1|2|1
298|72502|72|1|2|1
298|202548|202|1|2|1
298|452610|452|1|2|1
299|2431|0|2|2|0
299|72477|70|2|2|0
299|202529|200|2|2|0
299|452576|450|2|2|0
300|2622|1|1|2|1
300|72648|72|1|2|1
300|202701|202|1|2|1
300|452748|452|1|2|1
301|2556|1|1|2|1
301|72604|71|1|2|1
301|202651|201|1|2|1
301|452701|452|1|2|1
302|2500|1|1|2|1
302|72547|71|1|2|1
302|202593|201|1|2|1
302|452642|451|1|2|1
303|2536|1|1|2|1
303|72580|71|1|2|1
303|202624|201|1|2|1
303|452669|451|1|2|1
304|2870|1|2|3|1
304|72922|71|2|3|1
304|202973|201|2|3|1
304|453014|451|2|3|1
305|2457|0|2|2|0
305|72494|70|2|2|0
305|202541|201|2|2|0
305|452607|451|2|2|0
306|3291|2|1|3|2
306|73345|72|1|3|2
306|203388|202|1|3|2
306|453444|452|1|3|2
307|3162|2|1|3|2
307|73208|72|1|3|2
307|203253|202|1|3|2
307|453301|452|1|3|2
308|3240|2|1|3|2
308|73293|72|1|3|2
308|203336|202|1|3|2
308|453386|452|1|3|2
309|2449|1|1|2|1
309|72496|71|1|2|1
309|202548|201|1|2|1
309|452587|451|1|2|1
310|3095|2|1|3|2
310|73136|72|1|3|2
310|203182|202|1|3|2
310|453225|452|1|3|2
311|3117|1|2|3|1
311|73171|71|2|3|1
311|203211|201|2|3|1
311|453258|451|2|3|1
312|2685|1|2|3|1
312|72734|71|2|3|1
312|202789|201|2|3|1
312|453682|452|2|3|1
313|2499|1|2|3|1
313|72540|71|2|3|1
313|202601|201|2|3|1
313|452644|451|2|3|1
314|2902|1|2|3|1
314|72958|71|2|3|1
314|203003|201|2|3|1
314|453047|451|2|3|1
315|2505|1|1|2|1
315|72555|71|1|2|1
315|202602|201|1|2|1
315|452649|451|1|2|1
316|3158|1|2|3|1
316|73207|71|2|3|1
316|203253|201|2|3|1
316|453298|451|2|3|1
317|2505|1|1|2|1
317|72555|71|1|2|1
317|202610|202|1|2|1
317|452659|452|1|2|1
318|3839|2|1|3|2
318|73896|72|1|3|2
318|203940|203|1|3|2
318|453987|453|1|3|2
319|2453|1|2|3|1
319|72510|71|2|3|1
319|202551|201|2|3|1
319|452610|451|2|3|1
320|2522|2|1|3|2
320|72580|72|1|3|2
320|202616|202|1|3|2
320|452668|452|1|3|2
321|3203|2|2|3|1
321|73254|72|2|3|1
321|203295|202|2|3|1
321|453354|452|2|3|1
322|2587|1|2|3|1
322|72632|71|2|3|1
322|202676|201|2|3|1
322|452726|451|2|3|1
323|2405|1|1|2|1
323|72458|71|1|2|1
323|202501|202|1|2|1
323|452552|452|1|2|1
324|2647|0|2|2|0
324|72695|70|2|2|0
324|202745|200|2|2|0
324|452786|451|2|2|0
325|2576|1|1|2|1
325|72621|71|1|2|1
325|202674|201|1|2|1
325|452730|451|1|2|1
326|2689|1|1|2|1
326|72725|71|1|2|1
326|202770|201|1|2|1
326|452821|451|1|2|1
327|2528|1|2|3|1
327|72570|71|2|3|1
327|202621|201|2|3|1
327|453107|452|2|3|1
328|2881|1|2|2|0
328|72929|71|2|2|0
328|202975|201|2|2|0
328|453020|451|2|2|0
329|2450|1|2|3|1
329|72496|71|2|3|1
329|202567|201|2|3|1
329|452599|451|2|3|1
330|2949|1|1|2|1
330|73004|72|1|2|1
330|203048|202|1|2|1
330|453093|452|1|2|1
331|2908|1|2|3|1
331|72957|71|2|3|1
331|203012|202|2|3|1
331|453059|452|2|3|1
332|3047|1|2|3|1
332|73098|71|2|3|1
332|203138|201|2|3|1
332|453184|451|2|3|1
333|2450|1|2|3|1
333|72505|71|2|3|1
333|202548|201|2|3|1
333|452598|451|2|3|1
334|2646|1|2|3|1
334|72696|71|2|3|1
334|202744|201|2|3|1
334|452792|451|2|3|1
335|2576|1|2|3|1
335|72620|71|2|3|1
335|202669|201|2|3|1
335|452714|451|2|3|1
336|2562|1|2|2|0
336|72627|71|2|2|0
336|202672|201|2|2|0
336|452723|451|2|2|0
337|3243|1|2|3|1
337|73292|71|2|3|1
337|203339|201|2|3|1
337|453398|451|2|3|1
338|2504|1|2|3|1
338|72546|71|2|3|1
338|202594|201|2|3|1
338|454156|453|2|3|1
339|2492|1|2|3|1
339|72531|71|2|3|1
339|202614|201|2|3|1
339|452661|451|2|3|1
340|3700|1|2|3|1
340|73747|71|2|3|1
340|203800|201|2|3|1
340|453851|451|2|3|1
341|2630|1|2|3|1
341|72675|71|2|3|1
341|202718|201|2|3|1
341|452763|451|2|3|1
342|3239|1|2|3|1
342|73281|71|2|3|1
342|203332|201|2|3|1
342|453382|451|2|3|1
343|3391|2|2|4|2
343|73437|72|2|4|2
343|203489|202|2|4|2
343|453534|452|2|4|2
344|3133|1|2|3|1
344|73181|71|2|3|1
344|203242|201|2|3|1
344|453276|451|2|3|1
345|2424|0|2|2|0
345|72458|70|2|2|0
345|202515|200|2|2|0
345|452558|450|2|2|0
346|2487|1|2|2|0
346|72528|71|2|2|0
346|202573|201|2|2|0
346|452634|451|2|2|0
347|3113|1|2|3|1
347|73158|71|2|3|1
347|203204|202|2|3|1
347|453265|452|2|3|1
348|3094|1|2|3|1
348|73145|71|2|3|1
348|203187|201|2|3|1
348|453240|451|2|3|1
349|3152|1|2|3|1
349|73206|71|2|3|1
349|203255|201|2|3|1
349|453298|451|2|3|1
350|2515|1|2|3|1
350|72559|71|2|3|1
350|202603|201|2|3|1
350|452666|451|2|3|1
351|2545|0|2|2|0
351|72631|71|2|2|0
351|202684|201|2|2|0
351|452723|451|2|2|0
352|2958|1|2|3|1
352|73031|71|2|3|1
352|203078|201|2|3|1
352|453126|451|2|3|1
353|3067|1|2|3|1
353|73116|71|2|3|1
353|203159|201|2|3|1
353|453208|451|2|3|1
354|2554|0|2|2|0
354|72603|70|2|2|0
354|202648|201|2|2|0
354|452700|451|2|2|0
355|2445|1|2|3|1
355|72491|71|2|3|1
355|202548|201|2|3|1
355|452595|451|2|3|1
356|2747|2|1|2|1
356|72795|72|1|2|1
356|202850|202|1|2|1
356|452901|452|1|2|1
357|2892|2|1|3|2
357|72960|72|1|3|2
357|203006|202|1|3|2
357|453056|452|1|3|2
358|4676|3|2|5|3
358|74722|73|2|5|3
358|204780|203|2|5|3
358|454813|453|2|5|3
359|2658|1|2|3|1
359|72707|71|2|3|1
359|202760|201|2|3|1
359|452801|451|2|3|1
360|2423|2|1|2|1
360|72472|72|1|2|1
360|202524|202|1|2|1
360|452566|452|1|2|1
361|2531|0|2|2|0
361|72596|70|2|2|0
361|202642|200|2|2|0
361|452692|451|2|2|0
362|2437|1|1|2|1
362|72478|71|1|2|1
362|202525|201|1|2|1
362|452574|451|1|2|1
363|3226|2|1|3|2
363|73269|72|1|3|2
363|203317|202|1|3|2
363|453368|452|1|3|2
364|3037|1|2|3|1
364|73078|71|2|3|1
364|203127|201|2|3|1
364|453173|451|2|3|1
365|3013|2|1|3|2
365|73063|72|1|3|2
365|203110|202|1|3|2
365|453155|452|1|3|2
366|2518|0|2|2|0
366|72575|70|2|2|0
366|202628|200|2|2|0
366|452666|450|2|2|0
367|2457|1|1|2|1
367|72498|71|1|2|1
367|202545|201|1|2|1
367|453436|452|1|2|1
368|2497|1|2|3|1
368|72555|71|2|3|1
368|202602|201|2|3|1
368|452654|451|2|3|1
369|2510|1|2|3|1
369|72554|71|2|3|1
369|202614|201|2|3|1
369|452655|451|2|3|1
370|3156|2|2|4|2
370|73199|72|2|4|2
370|203248|202|2|4|2
370|453297|452|2|4|2
371|3189|2|1|3|2
371|73231|72|1|3|2
371|203279|203|1|3|2
371|453332|453|1|3|2
372|2546|1|2|3|1
372|72581|71|2|3|1
372|202630|201|2|3|1
372|452680|451|2|3|1
373|2500|2|1|3|2
373|72550|72|1|3|2
373|202596|202|1|3|2
373|452669|452|1|3|2
374|2494|1|2|3|1
374|72539|71|2|3|1
374|202586|201|2|3|1
374|452637|451|2|3|1
375|3442|2|2|4|2
375|73493|72|2|4|2
375|203546|202|2|4|2
375|453592|452|2|4|2
376|3263|1|2|3|1
376|73304|71|2|3|1
376|203357|201|2|3|1
376|453410|451|2|3|1
377|2524|1|2|3|1
377|72569|71|2|3|1
377|202613|201|2|3|1
377|452668|451|2|3|1
378|2487|1|1|2|1
378|72535|71|1|2|1
378|202583|201|1|2|1
378|452630|451|1|2|1
379|2423|1|1|2|1
379|72458|71|1|2|1
379|202503|201|1|2|1
379|452554|451|1|2|1
380|2488|1|2|3|1
380|72543|71|2|3|1
380|202585|201|2|3|1
380|452630|451|2|3|1
381|2460|1|2|3|1
381|72505|71|2|3|1
